UniProt Name,UniProt Accession,UniProt gene,Ensembl Gene,CD,CSPA category,main functional class,Surfy,Surfy Score,surfy_class,uniprot_status,uniprot_current_accession,uniprot_current_entry_name,uniprot_primary_gene,gene_symbol_changed,foldable,class_conflict
T255B_HUMAN,Q8WV15,TMEM255B,ENSG00000184497,,NA,Unclassified,surface,0.7545,surface,active_reviewed,Q8WV15,T255B_HUMAN,TMEM255B,no,yes,no
T2R10_HUMAN,Q9NYW0,TAS2R10,ENSG00000121318;ENSG00000272805;ENSG00000277238,,NA,Receptors,surface,0.6806,surface,active_reviewed,Q9NYW0,T2R10_HUMAN,TAS2R10,no,yes,no
T2R13_HUMAN,Q9NYV9,TAS2R13,ENSG00000212128;ENSG00000273457;ENSG00000277254,,NA,Receptors,,0.5349,unclassified,active_reviewed,Q9NYV9,T2R13_HUMAN,TAS2R13,no,yes,no
T2R14_HUMAN,Q9NYV8,TAS2R14,ENSG00000212127;ENSG00000261984;ENSG00000276541,,NA,Receptors,surface,0.7325,surface,active_reviewed,Q9NYV8,T2R14_HUMAN,TAS2R14,no,yes,no
T2R16_HUMAN,Q9NYV7,TAS2R16,ENSG00000128519,,NA,Receptors,surface,0.7246,surface,active_reviewed,Q9NYV7,T2R16_HUMAN,TAS2R16,no,yes,no
T2R19_HUMAN,P59542,TAS2R19,ENSG00000212124;ENSG00000263028,,NA,Receptors,surface,0.7585,surface,active_reviewed,P59542,T2R19_HUMAN,TAS2R19,no,yes,no
T2R20_HUMAN,P59543,TAS2R20,ENSG00000255837;ENSG00000273092,,NA,Receptors,surface,0.6467,surface,active_reviewed,P59543,T2R20_HUMAN,TAS2R20,no,yes,no
T2R30_HUMAN,P59541,TAS2R30,ENSG00000256188;ENSG00000262111,,NA,Receptors,surface,0.6407,surface,active_reviewed,P59541,T2R30_HUMAN,TAS2R30,no,yes,no
T2R31_HUMAN,P59538,TAS2R31,ENSG00000256436;ENSG00000263097,,NA,Receptors,,0.487,unclassified,active_reviewed,P59538,T2R31_HUMAN,TAS2R31,no,yes,no
T2R38_HUMAN,P59533,TAS2R38,ENSG00000257138,,NA,Receptors,surface,0.6088,surface,active_reviewed,P59533,T2R38_HUMAN,TAS2R38,no,yes,no
T2R39_HUMAN,P59534,TAS2R39,ENSG00000236398,,NA,Receptors,surface,0.8703,surface,active_reviewed,P59534,T2R39_HUMAN,TAS2R39,no,yes,no
T2R40_HUMAN,P59535,TAS2R40,ENSG00000221937,,NA,Receptors,,0.481,unclassified,active_reviewed,P59535,T2R40_HUMAN,TAS2R40,no,yes,no
T2R41_HUMAN,P59536,TAS2R41,ENSG00000221855,,NA,Receptors,,0.4731,unclassified,active_reviewed,P59536,T2R41_HUMAN,TAS2R41,no,yes,no
T2R42_HUMAN,Q7RTR8,TAS2R42,ENSG00000186136,,NA,Receptors,,0.485,unclassified,active_reviewed,Q7RTR8,T2R42_HUMAN,TAS2R42,no,yes,no
T2R43_HUMAN,P59537,TAS2R43,ENSG00000255374;ENSG00000262612,,NA,Receptors,,0.507,unclassified,active_reviewed,P59537,T2R43_HUMAN,TAS2R43,no,yes,no
T2R45_HUMAN,P59539,TAS2R45,,,NA,Receptors,,0.5509,unclassified,active_reviewed,P59539,T2R45_HUMAN,TAS2R45,no,yes,no
T2R46_HUMAN,P59540,TAS2R46,ENSG00000226761;ENSG00000262525,,NA,Receptors,surface,0.6507,surface,active_reviewed,P59540,T2R46_HUMAN,TAS2R46,no,yes,no
T2R50_HUMAN,P59544,TAS2R50,ENSG00000212126;ENSG00000273431;ENSG00000276167,,NA,Receptors,,0.5369,unclassified,active_reviewed,P59544,T2R50_HUMAN,TAS2R50,no,yes,no
T2R60_HUMAN,P59551,TAS2R60,ENSG00000185899,,NA,Receptors,nonsurface,0.3293,non_surface,active_reviewed,P59551,T2R60_HUMAN,TAS2R60,no,yes,no
T3JAM_HUMAN,Q9Y228,TRAF3IP3,ENSG00000009790,,NA,Unclassified,nonsurface,0.0679,non_surface,active_reviewed,Q9Y228,T3JAM_HUMAN,TRAF3IP3,no,yes,no
T4S18_HUMAN,Q96CE8,TM4SF18,ENSG00000163762,,NA,Miscellaneous,surface,0.6248,surface,active_reviewed,Q96CE8,T4S18_HUMAN,TM4SF18,no,yes,no
T4S19_HUMAN,Q96DZ7,TM4SF19,ENSG00000145107,,NA,Miscellaneous,,0.5768,unclassified,active_reviewed,Q96DZ7,T4S19_HUMAN,TM4SF19,no,yes,no
T4S1_HUMAN,P30408,TM4SF1,ENSG00000169908,,NA,Miscellaneous,surface,0.8084,surface,active_reviewed,P30408,T4S1_HUMAN,TM4SF1,no,yes,no
T4S20_HUMAN,Q53R12,TM4SF20,ENSG00000168955,,NA,Miscellaneous,surface,0.6846,surface,active_reviewed,Q53R12,T4S20_HUMAN,TM4SF20,no,yes,no
T4S4_HUMAN,P48230,TM4SF4,ENSG00000169903,,NA,Miscellaneous,surface,0.6088,surface,active_reviewed,P48230,T4S4_HUMAN,TM4SF4,no,yes,no
T4S5_HUMAN,O14894,TM4SF5,ENSG00000142484,,NA,Miscellaneous,surface,0.7784,surface,active_reviewed,O14894,T4S5_HUMAN,TM4SF5,no,yes,no
T73AS_HUMAN,Q9UF72,TP73-AS1,,,NA,,,0.3393,unclassified,inactive,Q9UF72,,,,no,no
TA2R1_HUMAN,Q9NYW7,TAS2R1,ENSG00000169777,,NA,Receptors,surface,0.7325,surface,active_reviewed,Q9NYW7,TA2R1_HUMAN,TAS2R1,no,yes,no
TA2R3_HUMAN,Q9NYW6,TAS2R3,ENSG00000127362,,NA,Receptors,surface,0.6687,surface,active_reviewed,Q9NYW6,TA2R3_HUMAN,TAS2R3,no,yes,no
TA2R4_HUMAN,Q9NYW5,TAS2R4,ENSG00000127364,,NA,Receptors,surface,0.6567,surface,active_reviewed,Q9NYW5,TA2R4_HUMAN,TAS2R4,no,yes,no
TA2R5_HUMAN,Q9NYW4,TAS2R5,ENSG00000127366,,NA,Receptors,,0.5549,unclassified,active_reviewed,Q9NYW4,TA2R5_HUMAN,TAS2R5,no,yes,no
TA2R7_HUMAN,Q9NYW3,TAS2R7,ENSG00000121377;ENSG00000273326;ENSG00000274327,,NA,Receptors,surface,0.8743,surface,active_reviewed,Q9NYW3,TA2R7_HUMAN,TAS2R7,no,yes,no
TA2R8_HUMAN,Q9NYW2,TAS2R8,ENSG00000121314;ENSG00000272712;ENSG00000277316,,NA,Receptors,surface,0.7186,surface,active_reviewed,Q9NYW2,TA2R8_HUMAN,TAS2R8,no,yes,no
TA2R9_HUMAN,Q9NYW1,TAS2R9,ENSG00000121381;ENSG00000273086;ENSG00000273713,,NA,Receptors,surface,0.6687,surface,active_reviewed,Q9NYW1,TA2R9_HUMAN,TAS2R9,no,yes,no
TA2R_HUMAN,P21731,TBXA2R,ENSG00000006638,,1,Receptors,surface,0.9409,surface,active_reviewed,P21731,TA2R_HUMAN,TBXA2R,no,yes,no
TA6P_HUMAN,Q9Y3F1,,,,NA,,,0.3593,unclassified,active_reviewed,Q9Y3F1,TA6P_HUMAN,,,yes,no
TAAR1_HUMAN,Q96RJ0,TAAR1,ENSG00000146399,,NA,Receptors,surface,0.9391,surface,active_reviewed,Q96RJ0,TAAR1_HUMAN,TAAR1,no,yes,no
TAAR2_HUMAN,Q9P1P5,TAAR2,ENSG00000146378,,NA,Receptors,surface,0.8708,surface,active_reviewed,Q9P1P5,TAAR2_HUMAN,TAAR2,no,yes,no
TAAR3_HUMAN,Q9P1P4,TAAR3,,,NA,Receptors,,0.5329,unclassified,active_reviewed,Q9P1P4,TAAR3_HUMAN,TAAR3P,yes,yes,no
TAAR5_HUMAN,O14804,TAAR5,ENSG00000135569,,NA,Receptors,surface,0.9615,surface,active_reviewed,O14804,TAAR5_HUMAN,TAAR5,no,yes,no
TAAR6_HUMAN,Q96RI8,TAAR6,ENSG00000146383,,NA,Receptors,surface,0.949,surface,active_reviewed,Q96RI8,TAAR6_HUMAN,TAAR6,no,yes,no
TAAR8_HUMAN,Q969N4,TAAR8,ENSG00000146385,,NA,Receptors,surface,0.9361,surface,active_reviewed,Q969N4,TAAR8_HUMAN,TAAR8,no,yes,no
TAAR9_HUMAN,Q96RI9,TAAR9,ENSG00000237110,,NA,Receptors,surface,0.9321,surface,active_reviewed,Q96RI9,TAAR9_HUMAN,TAAR9,no,yes,no
TACD2_HUMAN,P09758,TACSTD2,ENSG00000184292,,1,Unclassified,surface,0.9321,surface,active_reviewed,P09758,TACD2_HUMAN,TACSTD2,no,yes,no
TACO1_HUMAN,Q9BSH4,TACO1,ENSG00000136463,,NA,,,0.3892,unclassified,active_reviewed,Q9BSH4,TACO1_HUMAN,TACO1,no,yes,no
TACT_HUMAN,P40200,CD96,ENSG00000153283,CD96,1,Unclassified,surface,0.8303,surface,active_reviewed,P40200,TACT_HUMAN,CD96,no,yes,no
TAOK2_HUMAN,Q9UL54,TAOK2,ENSG00000149930,,NA,Enzymes,nonsurface,0.1073,non_surface,active_reviewed,Q9UL54,TAOK2_HUMAN,TAOK2,no,yes,no
TAP1_HUMAN,Q03518,TAP1,ENSG00000168394;ENSG00000206297;ENSG00000226173;ENSG00000227816;ENSG00000230705;ENSG00000224212;ENSG00000232367,,NA,Transporters,,0.4132,unclassified,active_reviewed,Q03518,TAP1_HUMAN,TAP1,no,yes,no
TAP2_HUMAN,Q03519,TAP2,ENSG00000204267;ENSG00000206235;ENSG00000206299;ENSG00000228582;ENSG00000237599;ENSG00000232326;ENSG00000225967;ENSG00000223481,,NA,Transporters,nonsurface,0.2236,non_surface,active_reviewed,Q03519,TAP2_HUMAN,TAP2,no,yes,no
TAPT1_HUMAN,Q6NXT6,TAPT1,ENSG00000169762,,NA,Unclassified,nonsurface,0.2695,non_surface,active_reviewed,Q6NXT6,TAPT1_HUMAN,TAPT1,no,yes,no
TARM1_HUMAN,B6A8C7,TARM1,ENSG00000248385;ENSG00000276145;ENSG00000275806;ENSG00000275123;ENSG00000276355;ENSG00000275384;ENSG00000276604;ENSG00000273875;ENSG00000277178;ENSG00000274889,,NA,Unclassified,surface,0.7964,surface,active_reviewed,B6A8C7,TARM1_HUMAN,TARM1,no,yes,no
TARSH_HUMAN,Q7Z7G0,ABI3BP,ENSG00000154175,,1,,,0.7265,unclassified,active_reviewed,Q7Z7G0,TARSH_HUMAN,ABI3BP,no,yes,no
TAZ_HUMAN,Q16635,TAZ,ENSG00000102125,,NA,Unclassified,nonsurface,0.0699,non_surface,active_reviewed,Q16635,TAZ_HUMAN,TAFAZZIN,yes,yes,no
TBC19_HUMAN,Q8N5T2,TBC1D19,ENSG00000109680,,NA,Unclassified,nonsurface,0.0798,non_surface,active_reviewed,Q8N5T2,TBC19_HUMAN,TBC1D19,no,yes,no
TBC20_HUMAN,Q96BZ9,TBC1D20,ENSG00000125875,,NA,Unclassified,nonsurface,0.0818,non_surface,active_reviewed,Q96BZ9,TBC20_HUMAN,TBC1D20,no,yes,no
TBCD5_HUMAN,Q92609,TBC1D5,ENSG00000131374,,NA,Unclassified,nonsurface,0.2854,non_surface,active_reviewed,Q92609,TBCD5_HUMAN,TBC1D5,no,yes,no
TBL2_HUMAN,Q9Y4P3,TBL2,ENSG00000106638,,NA,,,0.5489,unclassified,active_reviewed,Q9Y4P3,TBL2_HUMAN,TBL2,no,yes,no
TBX10_HUMAN,O75333,TBX10,ENSG00000167800,,NA,,,0.3194,unclassified,active_reviewed,O75333,TBX10_HUMAN,TBX10,no,yes,no
TBX15_HUMAN,Q96SF7,TBX15,ENSG00000092607,,NA,,,0.3912,unclassified,active_reviewed,Q96SF7,TBX15_HUMAN,TBX15,no,yes,no
TBX2_HUMAN,Q13207,TBX2,ENSG00000121068,,NA,,,0.3772,unclassified,active_reviewed,Q13207,TBX2_HUMAN,TBX2,no,yes,no
TCA_HUMAN,P01848,TRAC,,,2,Receptors,nonsurface,0.3074,non_surface,active_reviewed,P01848,TRAC_HUMAN,TRAC,no,yes,no
TCO1_HUMAN,P20061,TCN1,ENSG00000134827,,NA,,,0.7764,unclassified,active_reviewed,P20061,TCO1_HUMAN,TCN1,no,yes,no
TCO2_HUMAN,P20062,TCN2,ENSG00000185339,,NA,,,0.3892,unclassified,active_reviewed,P20062,TCO2_HUMAN,TCN2,no,yes,no
TCOF_HUMAN,Q13428,TCOF1,ENSG00000070814,,NA,,,0.3832,unclassified,active_reviewed,Q13428,TCOF_HUMAN,TCOF1,no,yes,no
TCP11_HUMAN,Q8WWU5,TCP11,ENSG00000124678,,NA,,nonsurface,0.2236,non_surface,active_reviewed,Q8WWU5,TCP11_HUMAN,TCP11,no,yes,no
TCTA_HUMAN,P57738,TCTA,ENSG00000145022,,NA,Unclassified,nonsurface,0.3693,non_surface,active_reviewed,P57738,TCTA_HUMAN,TCTA,no,yes,no
TDGF1_HUMAN,P13385,TDGF1,ENSG00000241186,,NA,Unclassified,surface,0.6886,surface,active_reviewed,P13385,TDGF1_HUMAN,CRIPTO,yes,yes,no
TDGF3_HUMAN,P51864,TDGF1P3,,,NA,Unclassified,nonsurface,0.2375,non_surface,active_reviewed,P51864,TDGF3_HUMAN,CRIPTO3,yes,yes,no
TDRKH_HUMAN,Q9Y2W6,TDRKH,ENSG00000182134,,NA,Unclassified,nonsurface,0.0798,non_surface,active_reviewed,Q9Y2W6,TDRKH_HUMAN,TDRKH,no,yes,no
TECRL_HUMAN,Q5HYJ1,TECRL,ENSG00000205678,,NA,Unclassified,nonsurface,0.3353,non_surface,active_reviewed,Q5HYJ1,TECRL_HUMAN,TECRL,no,yes,no
TECR_HUMAN,Q9NZ01,TECR,ENSG00000099797,,NA,Unclassified,nonsurface,0.2035,non_surface,active_reviewed,Q9NZ01,TECR_HUMAN,TECR,no,yes,no
TECT1_HUMAN,Q2MV58,TCTN1,ENSG00000204852,,NA,,,0.7625,unclassified,active_reviewed,Q2MV58,TECT1_HUMAN,TCTN1,no,yes,no
TECT2_HUMAN,Q96GX1,TCTN2,ENSG00000168778,,1,,surface,0.6068,surface,active_reviewed,Q96GX1,TECT2_HUMAN,TCTN2,no,yes,no
TECT3_HUMAN,Q6NUS6,TCTN3,ENSG00000119977,,NA,Unclassified,surface,0.6407,surface,active_reviewed,Q6NUS6,TECT3_HUMAN,TCTN3,no,yes,no
TECTA_HUMAN,O75443,TECTA,ENSG00000109927,,NA,Unclassified,surface,0.7824,surface,active_reviewed,O75443,TECTA_HUMAN,TECTA,no,yes,no
TECTB_HUMAN,Q96PL2,TECTB,ENSG00000119913,,NA,,surface,0.6986,surface,active_reviewed,Q96PL2,TECTB_HUMAN,TECTB,no,yes,no
TEDM1_HUMAN,Q5T9Z0,TEDDM1,ENSG00000203730,,NA,Unclassified,nonsurface,0.2635,non_surface,active_reviewed,Q5T9Z0,TEDM1_HUMAN,TEDDM1,no,yes,no
TEFF1_HUMAN,Q8IYR6,TMEFF1,ENSG00000241697,,1,Unclassified,surface,0.8042,surface,active_reviewed,Q8IYR6,TEFF1_HUMAN,TMEFF1,no,yes,no
TEFF2_HUMAN,Q9UIK5,TMEFF2,ENSG00000144339,,NA,Unclassified,surface,0.8762,surface,active_reviewed,Q9UIK5,TEFF2_HUMAN,TMEFF2,no,yes,no
TELO2_HUMAN,Q9Y4R8,TELO2,ENSG00000100726,,NA,,nonsurface,0.1317,non_surface,active_reviewed,Q9Y4R8,TELO2_HUMAN,TELO2,no,yes,no
TEN1_HUMAN,Q9UKZ4,TENM1,ENSG00000009694,,1,Miscellaneous,surface,0.7259,surface,active_reviewed,Q9UKZ4,TEN1_HUMAN,TENM1,no,yes,no
TEN2_HUMAN,Q9NT68,TENM2,ENSG00000145934,,1,Miscellaneous,surface,0.5938,surface,active_reviewed,Q9NT68,TEN2_HUMAN,TENM2,no,yes,no
TEN3_HUMAN,Q9P273,TENM3,ENSG00000218336,,2,Miscellaneous,surface,0.7665,surface,active_reviewed,Q9P273,TEN3_HUMAN,TENM3,no,yes,no
TEN4_HUMAN,Q6N022,TENM4,ENSG00000149256,,2,Miscellaneous,surface,0.7385,surface,active_reviewed,Q6N022,TEN4_HUMAN,TENM4,no,yes,no
TENA_HUMAN,P24821,TNC,ENSG00000041982,,1,,,0.7445,unclassified,active_reviewed,P24821,TENA_HUMAN,TNC,no,yes,no
TENN_HUMAN,Q9UQP3,TNN,,,NA,,,0.6607,unclassified,active_reviewed,Q9UQP3,TENN_HUMAN,TNN,no,yes,no
TENR_HUMAN,Q92752,TNR,ENSG00000116147,,NA,,,0.7864,unclassified,active_reviewed,Q92752,TENR_HUMAN,TNR,no,yes,no
TENS4_HUMAN,Q8IZW8,TNS4,ENSG00000131746,,NA,,,0.501,unclassified,active_reviewed,Q8IZW8,TENS4_HUMAN,TNS4,no,yes,no
TENX_HUMAN,P22105,TNXB,ENSG00000168477;ENSG00000236236;ENSG00000229353,,1,,,0.4072,unclassified,active_reviewed,P22105,TENX_HUMAN,TNXB,no,yes,no
TEPP_HUMAN,Q6URK8,TEPP,ENSG00000159648,,NA,,,0.521,unclassified,active_reviewed,Q6URK8,SMIP8_HUMAN,SPMIP8,yes,yes,no
TEST_HUMAN,Q9Y6M0,PRSS21,ENSG00000007038,,NA,,surface,0.6866,surface,active_reviewed,Q9Y6M0,TEST_HUMAN,PRSS21,no,yes,no
TETN_HUMAN,P05452,CLEC3B,ENSG00000163815,,NA,,,0.3832,unclassified,active_reviewed,P05452,TETN_HUMAN,CLEC3B,no,yes,no
TEX10_HUMAN,Q9NXF1,TEX10,ENSG00000136891,,NA,Unclassified,nonsurface,0.103,non_surface,active_reviewed,Q9NXF1,TEX10_HUMAN,TEX10,no,yes,no
TEX28_HUMAN,O15482,TEX28,ENSG00000278057,,NA,Unclassified,nonsurface,0.1417,non_surface,active_reviewed,O15482,TEX28_HUMAN,TEX28; TEX28P1; TEX28P2,yes,yes,no
TEX29_HUMAN,Q8N6K0,TEX29,ENSG00000153495,,NA,Unclassified,,0.483,unclassified,active_reviewed,Q8N6K0,TEX29_HUMAN,TEX29,no,yes,no
TEX2_HUMAN,Q8IWB9,TEX2,ENSG00000136478,,NA,Unclassified,nonsurface,0.1277,non_surface,active_reviewed,Q8IWB9,TEX2_HUMAN,TEX2,no,yes,no
TEX38_HUMAN,Q6PEX7,TEX38,ENSG00000186118,,NA,Unclassified,nonsurface,0.0858,non_surface,active_reviewed,Q6PEX7,TEX38_HUMAN,TEX38,no,yes,no
TF3C3_HUMAN,Q9Y5Q9,GTF3C3,ENSG00000119041,,NA,,nonsurface,0.0695,non_surface,active_reviewed,Q9Y5Q9,TF3C3_HUMAN,GTF3C3,no,yes,no
TFAM_HUMAN,Q00059,TFAM,ENSG00000108064,,NA,,,0.4112,unclassified,active_reviewed,Q00059,TFAM_HUMAN,TFAM,no,yes,no
TFB2M_HUMAN,Q9H5Q4,TFB2M,ENSG00000162851,,NA,,,0.3433,unclassified,active_reviewed,Q9H5Q4,TFB2M_HUMAN,TFB2M,no,yes,no
TFF1_HUMAN,P04155,TFF1,ENSG00000160182,,NA,,,0.3593,unclassified,active_reviewed,P04155,TFF1_HUMAN,TFF1,no,yes,no
TFF2_HUMAN,Q03403,TFF2,ENSG00000160181,,NA,,,0.6846,unclassified,active_reviewed,Q03403,TFF2_HUMAN,TFF2,no,yes,no
TFF3_HUMAN,Q07654,TFF3,,,NA,,,0.3313,unclassified,active_reviewed,Q07654,TFF3_HUMAN,TFF3,no,yes,no
TFPI1_HUMAN,P10646,TFPI,ENSG00000003436,,1,,surface,0.6846,surface,active_reviewed,P10646,TFPI1_HUMAN,TFPI,no,yes,no
TFPI2_HUMAN,P48307,TFPI2,ENSG00000105825,,1,,,0.505,unclassified,active_reviewed,P48307,TFPI2_HUMAN,TFPI2,no,yes,no
TFR1_HUMAN,P02786,TFRC,ENSG00000072274,CD71,1,Receptors,nonsurface,0.3273,non_surface,active_reviewed,P02786,TFR1_HUMAN,TFRC,no,yes,no
TFR2_HUMAN,Q9UP52,TFR2,ENSG00000106327,,NA,Receptors,,0.519,unclassified,active_reviewed,Q9UP52,TFR2_HUMAN,TFR2,no,yes,no
TF_HUMAN,P13726,F3,ENSG00000117525,CD142,1,Unclassified,surface,0.9381,surface,active_reviewed,P13726,TF_HUMAN,F3,no,yes,no
TGBR3_HUMAN,Q03167,TGFBR3,ENSG00000069702,,1,Unclassified,surface,0.8547,surface,active_reviewed,Q03167,TGBR3_HUMAN,TGFBR3,no,yes,no
TGFA_HUMAN,P01135,TGFA,ENSG00000163235,,NA,Unclassified,surface,0.8563,surface,active_reviewed,P01135,TGFA_HUMAN,TGFA,no,yes,no
TGFB1_HUMAN,P01137,TGFB1,ENSG00000105329,,1,,,0.7525,unclassified,active_reviewed,P01137,TGFB1_HUMAN,TGFB1,no,yes,no
TGFB2_HUMAN,P61812,TGFB2,ENSG00000092969,,NA,,,0.7285,unclassified,active_reviewed,P61812,TGFB2_HUMAN,TGFB2,no,yes,no
TGFB3_HUMAN,P10600,TGFB3,ENSG00000119699,,NA,,,0.7226,unclassified,active_reviewed,P10600,TGFB3_HUMAN,TGFB3,no,yes,no
TGFR1_HUMAN,P36897,TGFBR1,ENSG00000106799,,NA,Receptors,surface,0.8698,surface,active_reviewed,P36897,TGFR1_HUMAN,TGFBR1,no,yes,no
TGFR2_HUMAN,P37173,TGFBR2,ENSG00000163513,,1,Receptors,surface,0.9485,surface,active_reviewed,P37173,TGFR2_HUMAN,TGFBR2,no,yes,no
TGON2_HUMAN,O43493,TGOLN2,ENSG00000152291,,NA,Unclassified,surface,0.5928,surface,active_reviewed,O43493,TGON2_HUMAN,TGOLN2,no,yes,no
TGR3L_HUMAN,H3BV60,TGFBR3L,ENSG00000260001,,NA,Unclassified,nonsurface,0.2176,non_surface,active_reviewed,H3BV60,TGR3L_HUMAN,TGFBR3L,no,yes,no
THAS_HUMAN,P24557,TBXAS1,ENSG00000059377,,NA,Enzymes,nonsurface,0.1956,non_surface,active_reviewed,P24557,THAS_HUMAN,TBXAS1,no,yes,no
THBG_HUMAN,P05543,SERPINA7,ENSG00000123561,,NA,Unclassified,,0.7385,unclassified,active_reviewed,P05543,THBG_HUMAN,SERPINA7,no,yes,no
THEM6_HUMAN,Q8WUY1,THEM6,ENSG00000130193,,NA,,,0.3114,unclassified,active_reviewed,Q8WUY1,THEM6_HUMAN,THEM6,no,yes,no
THIK_HUMAN,P09110,ACAA1,ENSG00000060971,,2,Enzymes,nonsurface,0.1158,non_surface,active_reviewed,P09110,THIK_HUMAN,ACAA1,no,yes,no
THIL_HUMAN,P24752,ACAT1,ENSG00000075239,,NA,,,0.4092,unclassified,active_reviewed,P24752,THIL_HUMAN,ACAT1,no,yes,no
THRB_HUMAN,P00734,F2,ENSG00000180210,,1,,,0.7465,unclassified,active_reviewed,P00734,THRB_HUMAN,F2,no,yes,no
THS7A_HUMAN,Q9UPZ6,THSD7A,ENSG00000005108,,1,Unclassified,surface,0.8995,surface,active_reviewed,Q9UPZ6,THS7A_HUMAN,THSD7A,no,yes,no
THS7B_HUMAN,Q9C0I4,THSD7B,ENSG00000144229,,NA,Unclassified,surface,0.7864,surface,active_reviewed,Q9C0I4,THS7B_HUMAN,THSD7B,no,yes,no
THSD1_HUMAN,Q9NS62,THSD1,ENSG00000136114,,1,Unclassified,surface,0.9321,surface,active_reviewed,Q9NS62,THSD1_HUMAN,THSD1,no,yes,no
THSD4_HUMAN,Q6ZMP0,THSD4,ENSG00000187720,,1,,,0.505,unclassified,active_reviewed,Q6ZMP0,THSD4_HUMAN,THSD4,no,yes,no
THY1_HUMAN,P04216,THY1,ENSG00000154096,CD90,1,,surface,0.7685,surface,active_reviewed,P04216,THY1_HUMAN,THY1,no,yes,no
THYG_HUMAN,P01266,TG,ENSG00000042832,,NA,,,0.7405,unclassified,active_reviewed,P01266,THYG_HUMAN,TG,no,yes,no
TI17B_HUMAN,O60830,TIMM17B,ENSG00000126768,,NA,Unclassified,nonsurface,0.2753,non_surface,active_reviewed,O60830,TI17B_HUMAN,TIMM17B,no,yes,no
TI23B_HUMAN,Q5SRD1,TIMM23B,ENSG00000204152,,NA,Unclassified,nonsurface,0.0998,non_surface,active_reviewed,Q5SRD1,TI23B_HUMAN,TIMM23B,no,yes,no
TICN1_HUMAN,Q08629,SPOCK1,ENSG00000152377,,NA,,,0.3613,unclassified,active_reviewed,Q08629,TICN1_HUMAN,SPOCK1,no,yes,no
TICN2_HUMAN,Q92563,SPOCK2,ENSG00000107742,,NA,,,0.3453,unclassified,active_reviewed,Q92563,TICN2_HUMAN,SPOCK2,no,yes,no
TICN3_HUMAN,Q9BQ16,SPOCK3,ENSG00000196104,,NA,,,0.3433,unclassified,active_reviewed,Q9BQ16,TICN3_HUMAN,SPOCK3,no,yes,no
TIDC1_HUMAN,Q9NPL8,TIMMDC1,ENSG00000113845,,NA,,,0.3952,unclassified,active_reviewed,Q9NPL8,TIDC1_HUMAN,TIMMDC1,no,yes,no
TIE1_HUMAN,P35590,TIE1,ENSG00000066056,,1,Receptors,surface,0.9734,surface,active_reviewed,P35590,TIE1_HUMAN,TIE1,no,yes,no
TIE2_HUMAN,Q02763,TEK,ENSG00000120156,CD202b,1,Receptors,surface,0.9653,surface,active_reviewed,Q02763,TIE2_HUMAN,TEK,no,yes,no
TIF1A_HUMAN,O15164,TRIM24,ENSG00000122779,,NA,,,0.4571,unclassified,active_reviewed,O15164,TIF1A_HUMAN,TRIM24,no,yes,no
TIF1B_HUMAN,Q13263,TRIM28,ENSG00000130726,,NA,,,0.3693,unclassified,active_reviewed,Q13263,TIF1B_HUMAN,TRIM28,no,yes,no
TIG1_HUMAN,P49788,RARRES1,ENSG00000118849,,NA,,nonsurface,0.0279,non_surface,active_reviewed,P49788,TIG1_HUMAN,RARRES1,no,yes,no
TIGIT_HUMAN,Q495A1,TIGIT,ENSG00000181847,,1,Miscellaneous,surface,0.9573,surface,active_reviewed,Q495A1,TIGIT_HUMAN,TIGIT,no,yes,no
TIKI1_HUMAN,Q86V40,TRABD2A,ENSG00000186854,,NA,Unclassified,surface,0.7146,surface,active_reviewed,Q86V40,TIKI1_HUMAN,TRABD2A,no,yes,no
TIKI2_HUMAN,A6NFA1,TRABD2B,ENSG00000269113,,NA,Unclassified,surface,0.7186,surface,active_reviewed,A6NFA1,TIKI2_HUMAN,TRABD2B,no,yes,no
TIM14_HUMAN,Q96DA6,DNAJC19,ENSG00000205981,,NA,Miscellaneous,nonsurface,0.0374,non_surface,active_reviewed,Q96DA6,TIM14_HUMAN,DNAJC19,no,yes,no
TIM16_HUMAN,Q9Y3D7,PAM16,ENSG00000217930,,NA,,,0.4271,unclassified,active_reviewed,Q9Y3D7,TIM16_HUMAN,PAM16,no,yes,no
TIM21_HUMAN,Q9BVV7,TIMM21,ENSG00000075336,,NA,Unclassified,nonsurface,0.4286,non_surface,active_reviewed,Q9BVV7,TIM21_HUMAN,TIMM21,no,yes,no
TIM22_HUMAN,Q9Y584,TIMM22,ENSG00000177370;ENSG00000278501;ENSG00000277649,,NA,Unclassified,nonsurface,0.3314,non_surface,active_reviewed,Q9Y584,TIM22_HUMAN,TIMM22,no,yes,no
TIM23_HUMAN,O14925,TIMM23,ENSG00000265354,,NA,Unclassified,nonsurface,0.1517,non_surface,active_reviewed,O14925,TIM23_HUMAN,TIMM23,no,yes,no
TIM50_HUMAN,Q3ZCQ8,TIMM50,ENSG00000105197,,NA,Unclassified,nonsurface,0.2375,non_surface,active_reviewed,Q3ZCQ8,TIM50_HUMAN,TIMM50,no,yes,no
TIMD4_HUMAN,Q96H15,TIMD4,ENSG00000145850,,NA,Unclassified,surface,0.8124,surface,active_reviewed,Q96H15,TIMD4_HUMAN,TIMD4,no,yes,no
