census_accession,census_class,span_aa,span_rule,band,tier,tier_reason,dtype,chunk_size,fold_order,span_definition,guards
Q9NZD1,surface,27,vocabulary,local,local,,int8,64,2744,v2-ruled-vocabulary-2026-08-07,
O95471,surface,53,vocabulary,local,local,,int8,64,2745,v2-ruled-vocabulary-2026-08-07,
P47872,surface,119,vocabulary,local,local,,int8,64,2746,v2-ruled-vocabulary-2026-08-07,
Q9UI40,surface,73,vocabulary,local,local,,int8,64,2747,v2-ruled-vocabulary-2026-08-07,
A6NM10,non_surface,17,vocabulary,local,local,,int8,64,2748,v2-ruled-vocabulary-2026-08-07,
Q9UGF6,surface,36,vocabulary,local,local,,int8,64,2749,v2-ruled-vocabulary-2026-08-07,
P16422,surface,242,vocabulary,local,local,,int8,64,2750,v2-ruled-vocabulary-2026-08-07,
Q9NS40,non_surface,44,vocabulary,local,local,,int8,64,2751,v2-ruled-vocabulary-2026-08-07,
P18089,surface,22,vocabulary,local,local,,int8,64,2752,v2-ruled-vocabulary-2026-08-07,
Q8WWV6,surface,434,vocabulary,local,local,,int8,64,2753,v2-ruled-vocabulary-2026-08-07,
Q14210,surface,77,gpi_rule_A,local,local,,int8,64,2754,v2-ruled-vocabulary-2026-08-07,
O43567,surface,148,vocabulary,local,local,,int8,64,2755,v2-ruled-vocabulary-2026-08-07,
O14842,surface,36,vocabulary,local,local,,int8,64,2756,v2-ruled-vocabulary-2026-08-07,
Q15761,surface,42,vocabulary,local,local,,int8,64,2757,v2-ruled-vocabulary-2026-08-07,
Q9NZ42,non_surface,23,vocabulary,local,local,,int8,64,2758,v2-ruled-vocabulary-2026-08-07,
Q9BSE2,non_surface,31,vocabulary,local,local,,int8,64,2759,v2-ruled-vocabulary-2026-08-07,
Q99463,surface,39,vocabulary,local,local,,int8,64,2760,v2-ruled-vocabulary-2026-08-07,
Q8N608,surface,741,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2761,v2-ruled-vocabulary-2026-08-07,
Q7Z3C6,surface,44,vocabulary,local,local,,int8,64,2762,v2-ruled-vocabulary-2026-08-07,
Q86UD5,non_surface,13,vocabulary,local,local,,int8,64,2763,v2-ruled-vocabulary-2026-08-07,
Q8IZF6,surface,2713,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2764,v2-ruled-vocabulary-2026-08-07,
P51685,surface,35,vocabulary,local,local,,int8,64,2765,v2-ruled-vocabulary-2026-08-07,
B0FP48,surface,171,vocabulary,local,local,,int8,64,2766,v2-ruled-vocabulary-2026-08-07,
P30953,surface,37,vocabulary,local,local,,int8,64,2767,v2-ruled-vocabulary-2026-08-07,
Q16602,surface,117,vocabulary,local,local,,int8,64,2768,v2-ruled-vocabulary-2026-08-07,
P30874,surface,43,vocabulary,local,local,,int8,64,2769,v2-ruled-vocabulary-2026-08-07,
Q5H943,non_surface,92,vocabulary,local,local,,int8,64,2770,v2-ruled-vocabulary-2026-08-07,
Q6Q8B3,surface,216,vocabulary,local,local,,int8,64,2771,v2-ruled-vocabulary-2026-08-07,
Q9UGH3,surface,36,vocabulary,local,local,,int8,64,2772,v2-ruled-vocabulary-2026-08-07,
Q13443,surface,669,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2773,v2-ruled-vocabulary-2026-08-07,
Q8NGW1,surface,36,vocabulary,local,local,,int8,64,2774,v2-ruled-vocabulary-2026-08-07,
O15146,surface,472,vocabulary,untested_band,rental,unmeasured_local_ceiling,fp16,64,2775,v2-ruled-vocabulary-2026-08-07,
Q8N3T1,non_surface,605,vocabulary,untested_band,rental,unmeasured_local_ceiling,fp16,64,2776,v2-ruled-vocabulary-2026-08-07,
Q8N3J6,surface,343,vocabulary,local,local,,int8,64,2777,v2-ruled-vocabulary-2026-08-07,
Q8TAQ9,non_surface,293,vocabulary,local,local,,int8,64,2778,v2-ruled-vocabulary-2026-08-07,
P36888,surface,517,vocabulary,untested_band,rental,unmeasured_local_ceiling,fp16,64,2779,v2-ruled-vocabulary-2026-08-07,
Q2M3T9,non_surface,424,vocabulary,local,local,,int8,64,2780,v2-ruled-vocabulary-2026-08-07,
Q9HBB8,surface,644,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2781,v2-ruled-vocabulary-2026-08-07,
Q8WTX9,non_surface,35,vocabulary,local,local,,int8,64,2782,v2-ruled-vocabulary-2026-08-07,
P06731,surface,641,gpi_rule_A,above_local,rental,over_local_ceiling,fp16,64,2783,v2-ruled-vocabulary-2026-08-07,chain_end_exceeds_anchor
P22607,surface,353,vocabulary,local,local,,int8,64,2784,v2-ruled-vocabulary-2026-08-07,
P23468,surface,1245,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2785,v2-ruled-vocabulary-2026-08-07,
Q6PI73,surface,424,vocabulary,local,local,,int8,64,2786,v2-ruled-vocabulary-2026-08-07,
Q01959,surface,65,vocabulary,local,local,,int8,64,2787,v2-ruled-vocabulary-2026-08-07,
Q9NQ60,surface,167,vocabulary,local,local,,int8,64,2788,v2-ruled-vocabulary-2026-08-07,
A6NIJ9,surface,32,vocabulary,local,local,,int8,64,2789,v2-ruled-vocabulary-2026-08-07,
Q9H3S3,surface,387,vocabulary,local,local,,int8,64,2790,v2-ruled-vocabulary-2026-08-07,
O75355,surface,442,vocabulary,untested_band,rental,unmeasured_local_ceiling,fp16,64,2791,v2-ruled-vocabulary-2026-08-07,
P15813,surface,282,vocabulary,local,local,,int8,64,2792,v2-ruled-vocabulary-2026-08-07,
Q9UEU0,non_surface,3,vocabulary,local,local,,int8,64,2793,v2-ruled-vocabulary-2026-08-07,
Q13936,surface,60,vocabulary,local,local,,int8,64,2794,v2-ruled-vocabulary-2026-08-07,
Q92611,non_surface,632,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2795,v2-ruled-vocabulary-2026-08-07,
Q96R45,surface,37,vocabulary,local,local,,int8,64,2796,v2-ruled-vocabulary-2026-08-07,
Q68CQ7,non_surface,343,vocabulary,local,local,,int8,64,2797,v2-ruled-vocabulary-2026-08-07,
P26012,surface,642,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2798,v2-ruled-vocabulary-2026-08-07,
Q86UP6,surface,544,vocabulary,untested_band,rental,unmeasured_local_ceiling,fp16,64,2799,v2-ruled-vocabulary-2026-08-07,
Q9UNL2,non_surface,59,vocabulary,local,local,,int8,64,2800,v2-ruled-vocabulary-2026-08-07,
P0C6T2,non_surface,4,vocabulary,local,local,,int8,64,2801,v2-ruled-vocabulary-2026-08-07,
Q9BV23,non_surface,8,vocabulary,local,local,,int8,64,2802,v2-ruled-vocabulary-2026-08-07,
P48546,surface,117,vocabulary,local,local,,int8,64,2803,v2-ruled-vocabulary-2026-08-07,
Q15011,non_surface,5,vocabulary,local,local,,int8,64,2804,v2-ruled-vocabulary-2026-08-07,
P48230,surface,44,vocabulary,local,local,,int8,64,2805,v2-ruled-vocabulary-2026-08-07,
Q9UBV7,non_surface,276,vocabulary,local,local,,int8,64,2806,v2-ruled-vocabulary-2026-08-07,
Q6ICH7,non_surface,290,vocabulary,local,local,,int8,64,2807,v2-ruled-vocabulary-2026-08-07,
P35372,surface,68,vocabulary,local,local,,int8,64,2808,v2-ruled-vocabulary-2026-08-07,
O75379,non_surface,5,vocabulary,local,local,,int8,64,2809,v2-ruled-vocabulary-2026-08-07,
Q96PE5,surface,29,vocabulary,local,local,,int8,64,2810,v2-ruled-vocabulary-2026-08-07,
P37287,non_surface,42,vocabulary,local,local,,int8,64,2811,v2-ruled-vocabulary-2026-08-07,
Q9UM00,non_surface,55,vocabulary,local,local,,int8,64,2812,v2-ruled-vocabulary-2026-08-07,
Q9H6F2,non_surface,18,vocabulary,local,local,,int8,64,2813,v2-ruled-vocabulary-2026-08-07,
Q8NGJ7,surface,36,vocabulary,local,local,,int8,64,2814,v2-ruled-vocabulary-2026-08-07,
Q86SP6,surface,35,vocabulary,local,local,,int8,64,2815,v2-ruled-vocabulary-2026-08-07,
P51170,surface,465,vocabulary,untested_band,rental,unmeasured_local_ceiling,fp16,64,2816,v2-ruled-vocabulary-2026-08-07,
Q9Y5G7,surface,663,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2817,v2-ruled-vocabulary-2026-08-07,
Q15758,surface,71,vocabulary,local,local,,int8,64,2818,v2-ruled-vocabulary-2026-08-07,
P11168,surface,67,vocabulary,local,local,,int8,64,2819,v2-ruled-vocabulary-2026-08-07,
Q29980,surface,287,vocabulary,local,local,,int8,64,2820,v2-ruled-vocabulary-2026-08-07,
Q8N9W7,non_surface,101,vocabulary,local,local,,int8,64,2821,v2-ruled-vocabulary-2026-08-07,
Q9H3H5,non_surface,23,vocabulary,local,local,,int8,64,2822,v2-ruled-vocabulary-2026-08-07,
Q13261,surface,175,vocabulary,local,local,,int8,64,2823,v2-ruled-vocabulary-2026-08-07,
A0PJK1,surface,43,vocabulary,local,local,,int8,64,2824,v2-ruled-vocabulary-2026-08-07,
Q05586,surface,541,vocabulary,untested_band,rental,unmeasured_local_ceiling,fp16,64,2825,v2-ruled-vocabulary-2026-08-07,
Q5T7P8,non_surface,59,vocabulary,local,local,,int8,64,2826,v2-ruled-vocabulary-2026-08-07,
O95371,surface,38,vocabulary,local,local,,int8,64,2827,v2-ruled-vocabulary-2026-08-07,
P16671,surface,410,vocabulary,local,local,,int8,64,2828,v2-ruled-vocabulary-2026-08-07,
P11362,surface,355,vocabulary,local,local,,int8,64,2829,v2-ruled-vocabulary-2026-08-07,
Q16538,surface,21,vocabulary,local,local,,int8,64,2830,v2-ruled-vocabulary-2026-08-07,
A6NFU0,non_surface,359,vocabulary,local,local,,int8,64,2831,v2-ruled-vocabulary-2026-08-07,
Q9ULI3,surface,1219,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2832,v2-ruled-vocabulary-2026-08-07,
Q13002,surface,520,vocabulary,untested_band,rental,unmeasured_local_ceiling,fp16,64,2833,v2-ruled-vocabulary-2026-08-07,
Q86VR2,non_surface,174,vocabulary,local,local,,int8,64,2834,v2-ruled-vocabulary-2026-08-07,
Q8TDV5,surface,23,vocabulary,local,local,,int8,64,2835,v2-ruled-vocabulary-2026-08-07,
P55085,surface,35,vocabulary,local,local,,int8,64,2836,v2-ruled-vocabulary-2026-08-07,
Q8NFM7,surface,283,vocabulary,local,local,,int8,64,2837,v2-ruled-vocabulary-2026-08-07,
P32246,surface,34,vocabulary,local,local,,int8,64,2838,v2-ruled-vocabulary-2026-08-07,
Q8NH19,surface,37,vocabulary,local,local,,int8,64,2839,v2-ruled-vocabulary-2026-08-07,
P57103,surface,43,vocabulary,local,local,,int8,64,2840,v2-ruled-vocabulary-2026-08-07,
Q9UJ42,surface,23,vocabulary,local,local,,int8,64,2841,v2-ruled-vocabulary-2026-08-07,
Q8NGP6,surface,36,vocabulary,local,local,,int8,64,2842,v2-ruled-vocabulary-2026-08-07,
P39656,non_surface,385,vocabulary,local,local,,int8,64,2843,v2-ruled-vocabulary-2026-08-07,
Q8NGN2,surface,38,vocabulary,local,local,,int8,64,2844,v2-ruled-vocabulary-2026-08-07,
O75072,non_surface,433,vocabulary,local,local,,int8,64,2845,v2-ruled-vocabulary-2026-08-07,
Q9H1Y3,surface,40,vocabulary,local,local,,int8,64,2846,v2-ruled-vocabulary-2026-08-07,
Q9BYG0,non_surface,343,vocabulary,local,local,,int8,64,2847,v2-ruled-vocabulary-2026-08-07,
Q8NGC1,surface,62,vocabulary,local,local,,int8,64,2848,v2-ruled-vocabulary-2026-08-07,
Q9UN71,surface,659,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2849,v2-ruled-vocabulary-2026-08-07,
P25116,surface,61,vocabulary,local,local,,int8,64,2850,v2-ruled-vocabulary-2026-08-07,
Q8N127,surface,42,vocabulary,local,local,,int8,64,2851,v2-ruled-vocabulary-2026-08-07,
Q9BUN8,non_surface,38,vocabulary,local,local,,int8,64,2852,v2-ruled-vocabulary-2026-08-07,
Q5QJU3,non_surface,32,vocabulary,local,local,,int8,64,2853,v2-ruled-vocabulary-2026-08-07,
O95772,non_surface,23,vocabulary,local,local,,int8,64,2854,v2-ruled-vocabulary-2026-08-07,
Q9UNE0,surface,161,vocabulary,local,local,,int8,64,2855,v2-ruled-vocabulary-2026-08-07,
Q9P244,surface,505,vocabulary,untested_band,rental,unmeasured_local_ceiling,fp16,64,2856,v2-ruled-vocabulary-2026-08-07,
Q9UQF0,surface,423,vocabulary,local,local,,int8,64,2857,v2-ruled-vocabulary-2026-08-07,
Q6PI25,non_surface,41,vocabulary,local,local,,int8,64,2858,v2-ruled-vocabulary-2026-08-07,
Q495N2,surface,32,vocabulary,local,local,,int8,64,2859,v2-ruled-vocabulary-2026-08-07,
Q9NPC1,surface,30,vocabulary,local,local,,int8,64,2860,v2-ruled-vocabulary-2026-08-07,
Q9NZC3,non_surface,223,vocabulary,local,local,,int8,64,2861,v2-ruled-vocabulary-2026-08-07,
A1A5B4,surface,108,vocabulary,local,local,,int8,64,2862,v2-ruled-vocabulary-2026-08-07,
Q13508,surface,335,gpi_rule_A,local,local,,int8,64,2863,v2-ruled-vocabulary-2026-08-07,
O60635,surface,102,vocabulary,local,local,,int8,64,2864,v2-ruled-vocabulary-2026-08-07,
Q14627,surface,317,vocabulary,local,local,,int8,64,2865,v2-ruled-vocabulary-2026-08-07,
O95070,non_surface,15,vocabulary,local,local,,int8,64,2866,v2-ruled-vocabulary-2026-08-07,
Q9NYW6,surface,37,vocabulary,local,local,,int8,64,2867,v2-ruled-vocabulary-2026-08-07,
Q8NGJ3,surface,36,vocabulary,local,local,,int8,64,2868,v2-ruled-vocabulary-2026-08-07,
Q96L08,surface,103,vocabulary,local,local,,int8,64,2869,v2-ruled-vocabulary-2026-08-07,
Q9HCN6,surface,247,vocabulary,local,local,,int8,64,2870,v2-ruled-vocabulary-2026-08-07,
Q9UBM1,non_surface,43,vocabulary,local,local,,int8,64,2871,v2-ruled-vocabulary-2026-08-07,
Q8NFU0,surface,34,vocabulary,local,local,,int8,64,2872,v2-ruled-vocabulary-2026-08-07,
Q8NH92,surface,38,vocabulary,local,local,,int8,64,2873,v2-ruled-vocabulary-2026-08-07,
P40199,surface,285,gpi_rule_A,local,local,,int8,64,2874,v2-ruled-vocabulary-2026-08-07,
Q9P2U7,surface,32,vocabulary,local,local,,int8,64,2875,v2-ruled-vocabulary-2026-08-07,
P14867,surface,226,vocabulary,local,local,,int8,64,2876,v2-ruled-vocabulary-2026-08-07,
P13598,surface,199,vocabulary,local,local,,int8,64,2877,v2-ruled-vocabulary-2026-08-07,
P02730,surface,40,vocabulary,local,local,,int8,64,2878,v2-ruled-vocabulary-2026-08-07,
P24394,surface,207,vocabulary,local,local,,int8,64,2879,v2-ruled-vocabulary-2026-08-07,
Q8NC67,surface,325,vocabulary,local,local,,int8,64,2880,v2-ruled-vocabulary-2026-08-07,
Q8IUH4,non_surface,27,vocabulary,local,local,,int8,64,2881,v2-ruled-vocabulary-2026-08-07,
Q00973,non_surface,508,vocabulary,untested_band,rental,unmeasured_local_ceiling,fp16,64,2882,v2-ruled-vocabulary-2026-08-07,
O14788,surface,249,vocabulary,local,local,,int8,64,2883,v2-ruled-vocabulary-2026-08-07,
P30988,surface,122,vocabulary,local,local,,int8,64,2884,v2-ruled-vocabulary-2026-08-07,
Q6ZS82,non_surface,4,vocabulary,local,local,,int8,64,2885,v2-ruled-vocabulary-2026-08-07,
Q3KPI0,surface,206,vocabulary,local,local,,int8,64,2886,v2-ruled-vocabulary-2026-08-07,
Q6PIU1,non_surface,12,vocabulary,local,local,,int8,64,2887,v2-ruled-vocabulary-2026-08-07,
Q13606,surface,36,vocabulary,local,local,,int8,64,2888,v2-ruled-vocabulary-2026-08-07,
Q96LA9,surface,27,vocabulary,local,local,,int8,64,2889,v2-ruled-vocabulary-2026-08-07,
Q8NGA1,surface,38,vocabulary,local,local,,int8,64,2890,v2-ruled-vocabulary-2026-08-07,
Q8NGZ9,surface,37,vocabulary,local,local,,int8,64,2891,v2-ruled-vocabulary-2026-08-07,
Q96PL5,surface,126,vocabulary,local,local,,int8,64,2892,v2-ruled-vocabulary-2026-08-07,
P15260,surface,228,vocabulary,local,local,,int8,64,2893,v2-ruled-vocabulary-2026-08-07,
Q8N8Q1,non_surface,16,vocabulary,local,local,,int8,64,2894,v2-ruled-vocabulary-2026-08-07,
O76090,non_surface,19,vocabulary,local,local,,int8,64,2895,v2-ruled-vocabulary-2026-08-07,
O60939,surface,128,vocabulary,local,local,,int8,64,2896,v2-ruled-vocabulary-2026-08-07,
Q9Y320,non_surface,54,vocabulary,local,local,,int8,64,2897,v2-ruled-vocabulary-2026-08-07,
O43921,surface,163,gpi_rule_A,local,local,,int8,64,2898,v2-ruled-vocabulary-2026-08-07,
Q8NGX6,surface,45,vocabulary,local,local,,int8,64,2899,v2-ruled-vocabulary-2026-08-07,
P14151,surface,294,vocabulary,local,local,,int8,64,2900,v2-ruled-vocabulary-2026-08-07,
O75311,surface,222,vocabulary,local,local,,int8,64,2901,v2-ruled-vocabulary-2026-08-07,
P25105,surface,29,vocabulary,local,local,,int8,64,2902,v2-ruled-vocabulary-2026-08-07,
O15503,non_surface,19,vocabulary,local,local,,int8,64,2903,v2-ruled-vocabulary-2026-08-07,
P08172,surface,20,vocabulary,local,local,,int8,64,2904,v2-ruled-vocabulary-2026-08-07,
P48169,surface,224,vocabulary,local,local,,int8,64,2905,v2-ruled-vocabulary-2026-08-07,
Q5BKT4,non_surface,37,vocabulary,local,local,,int8,64,2906,v2-ruled-vocabulary-2026-08-07,
P04440,surface,196,vocabulary,local,local,,int8,64,2907,v2-ruled-vocabulary-2026-08-07,
Q6V1P9,surface,2919,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2908,v2-ruled-vocabulary-2026-08-07,
O00254,surface,56,vocabulary,local,local,,int8,64,2909,v2-ruled-vocabulary-2026-08-07,
Q8IXF9,non_surface,33,vocabulary,local,local,,int8,64,2910,v2-ruled-vocabulary-2026-08-07,
Q8NGI6,surface,37,vocabulary,local,local,,int8,64,2911,v2-ruled-vocabulary-2026-08-07,
Q9UF33,surface,528,vocabulary,untested_band,rental,unmeasured_local_ceiling,fp16,64,2912,v2-ruled-vocabulary-2026-08-07,
P59901,surface,423,vocabulary,local,local,,int8,64,2913,v2-ruled-vocabulary-2026-08-07,
Q8NGG5,surface,37,vocabulary,local,local,,int8,64,2914,v2-ruled-vocabulary-2026-08-07,
P30872,surface,56,vocabulary,local,local,,int8,64,2915,v2-ruled-vocabulary-2026-08-07,
P56749,surface,56,vocabulary,local,local,,int8,64,2916,v2-ruled-vocabulary-2026-08-07,
Q9P2E9,non_surface,7,vocabulary,local,local,,int8,64,2917,v2-ruled-vocabulary-2026-08-07,
P06756,surface,962,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2918,v2-ruled-vocabulary-2026-08-07,
P98073,surface,972,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2919,v2-ruled-vocabulary-2026-08-07,
Q9Y3Q3,non_surface,157,vocabulary,local,local,,int8,64,2920,v2-ruled-vocabulary-2026-08-07,
Q9UMF0,surface,804,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2921,v2-ruled-vocabulary-2026-08-07,
Q9H6X2,surface,289,vocabulary,local,local,,int8,64,2922,v2-ruled-vocabulary-2026-08-07,
P0C628,surface,31,vocabulary,local,local,,int8,64,2923,v2-ruled-vocabulary-2026-08-07,
Q9Y5Z6,non_surface,300,vocabulary,local,local,,int8,64,2924,v2-ruled-vocabulary-2026-08-07,
B4DS77,surface,126,vocabulary,local,local,,int8,64,2925,v2-ruled-vocabulary-2026-08-07,
Q6L9W6,non_surface,953,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2926,v2-ruled-vocabulary-2026-08-07,
P42857,non_surface,82,vocabulary,local,local,,int8,64,2927,v2-ruled-vocabulary-2026-08-07,
P54764,surface,528,vocabulary,untested_band,rental,unmeasured_local_ceiling,fp16,64,2928,v2-ruled-vocabulary-2026-08-07,
O00421,surface,43,vocabulary,local,local,,int8,64,2929,v2-ruled-vocabulary-2026-08-07,
Q8N7P3,surface,51,vocabulary,local,local,,int8,64,2930,v2-ruled-vocabulary-2026-08-07,
A6NL88,surface,167,vocabulary,local,local,,int8,64,2931,v2-ruled-vocabulary-2026-08-07,
Q29983,surface,284,vocabulary,local,local,,int8,64,2932,v2-ruled-vocabulary-2026-08-07,
Q8NFT8,surface,606,vocabulary,untested_band,rental,unmeasured_local_ceiling,fp16,64,2933,v2-ruled-vocabulary-2026-08-07,
Q99650,surface,713,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2934,v2-ruled-vocabulary-2026-08-07,
Q96MC6,surface,42,vocabulary,local,local,,int8,64,2935,v2-ruled-vocabulary-2026-08-07,
Q9P283,surface,1036,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2936,v2-ruled-vocabulary-2026-08-07,
Q96JP9,surface,681,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2937,v2-ruled-vocabulary-2026-08-07,
Q6UWN0,surface,198,gpi_rule_A,local,local,,int8,64,2938,v2-ruled-vocabulary-2026-08-07,
Q16445,surface,224,vocabulary,local,local,,int8,64,2939,v2-ruled-vocabulary-2026-08-07,
O14672,surface,653,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2940,v2-ruled-vocabulary-2026-08-07,
Q86SM8,surface,26,vocabulary,local,local,,int8,64,2941,v2-ruled-vocabulary-2026-08-07,
Q96KC8,non_surface,106,vocabulary,local,local,,int8,64,2942,v2-ruled-vocabulary-2026-08-07,
P03999,surface,30,vocabulary,local,local,,int8,64,2943,v2-ruled-vocabulary-2026-08-07,
Q8NH72,surface,37,vocabulary,local,local,,int8,64,2944,v2-ruled-vocabulary-2026-08-07,
Q96R72,surface,37,vocabulary,local,local,,int8,64,2945,v2-ruled-vocabulary-2026-08-07,
O60330,surface,663,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2946,v2-ruled-vocabulary-2026-08-07,
Q8N148,surface,37,vocabulary,local,local,,int8,64,2947,v2-ruled-vocabulary-2026-08-07,
Q8NH42,surface,37,vocabulary,local,local,,int8,64,2948,v2-ruled-vocabulary-2026-08-07,
Q8NEA5,surface,71,vocabulary,local,local,,int8,64,2949,v2-ruled-vocabulary-2026-08-07,
O95866,surface,125,vocabulary,local,local,,int8,64,2950,v2-ruled-vocabulary-2026-08-07,
Q8NH57,surface,36,vocabulary,local,local,,int8,64,2951,v2-ruled-vocabulary-2026-08-07,
Q9UNK0,non_surface,4,vocabulary,local,local,,int8,64,2952,v2-ruled-vocabulary-2026-08-07,
Q9H2U9,surface,650,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2953,v2-ruled-vocabulary-2026-08-07,
Q86V40,surface,458,gpi_rule_A,untested_band,rental,unmeasured_local_ceiling,fp16,64,2954,v2-ruled-vocabulary-2026-08-07,
Q8NG95,surface,37,vocabulary,local,local,,int8,64,2955,v2-ruled-vocabulary-2026-08-07,
Q75NE6,non_surface,27,vocabulary,local,local,,int8,64,2956,v2-ruled-vocabulary-2026-08-07,
P04000,surface,52,vocabulary,local,local,,int8,64,2957,v2-ruled-vocabulary-2026-08-07,
Q8NGL4,surface,36,vocabulary,local,local,,int8,64,2958,v2-ruled-vocabulary-2026-08-07,
Q5PT55,surface,123,vocabulary,local,local,,int8,64,2959,v2-ruled-vocabulary-2026-08-07,
Q9H4D0,surface,811,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2960,v2-ruled-vocabulary-2026-08-07,
Q14849,non_surface,22,vocabulary,local,local,,int8,64,2961,v2-ruled-vocabulary-2026-08-07,
P0C7N5,surface,40,vocabulary,local,local,,int8,64,2962,v2-ruled-vocabulary-2026-08-07,
Q96QD8,surface,54,vocabulary,local,local,,int8,64,2963,v2-ruled-vocabulary-2026-08-07,
Q14973,surface,22,vocabulary,local,local,,int8,64,2964,v2-ruled-vocabulary-2026-08-07,
Q9NY15,surface,2453,vocabulary,above_local,rental,over_local_ceiling,fp16,64,2965,v2-ruled-vocabulary-2026-08-07,
Q8N6U8,surface,33,vocabulary,local,local,,int8,64,2966,v2-ruled-vocabulary-2026-08-07,
P38435,non_surface,381,vocabulary,local,local,,int8,64,2967,v2-ruled-vocabulary-2026-08-07,
Q9Y6M0,surface,246,gpi_rule_A,local,local,,int8,64,2968,v2-ruled-vocabulary-2026-08-07,
