census_accession,source_identifiers,source_accessions,census_class,census_identity_status,fetch_eligible,fetch_ineligible_reason,parent_sha256,resolved_on
A6NCQ9,RN222_HUMAN,A6NCQ9,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
E7ERA6,RN223_HUMAN,E7ERA6,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
M0QZC1,RN225_HUMAN,M0QZC1,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P07998,RNAS1_HUMAN,P07998,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P10153,RNAS2_HUMAN,P10153,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P34096,RNAS4_HUMAN,P34096,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q93091,RNAS6_HUMAN,Q93091,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9H1E1,RNAS7_HUMAN,Q9H1E1,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8TDE3,RNAS8_HUMAN,Q8TDE3,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P60153,RNAS9_HUMAN,P60153,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
O43567,RNF13_HUMAN,O43567,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9Y225,RNF24_HUMAN,Q9Y225,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9BY78,RNF26_HUMAN,Q9BY78,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q969K3,RNF34_HUMAN,Q969K3,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q68DV7,RNF43_HUMAN,Q68DV7,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q99942,RNF5_HUMAN,Q99942,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q5M7Z0,RNFT1_HUMAN,Q5M7Z0,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q96EX2,RNFT2_HUMAN,Q96EX2,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
O60930,RNH1_HUMAN,O60930,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q6P5S7,RNK_HUMAN,Q6P5S7,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q5VYX0,RNLS_HUMAN,Q5VYX0,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q5GAN6,RNS10_HUMAN,Q5GAN6,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8TAA1,RNS11_HUMAN,Q8TAA1,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q5GAN4,RNS12_HUMAN,Q5GAN4,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q5GAN3,RNS13_HUMAN,Q5GAN3,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
O00584,RNT2_HUMAN,O00584,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9H777,RNZ1_HUMAN,Q9H777,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9BQ52,RNZ2_HUMAN,Q9BQ52,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9Y6N7,ROBO1_HUMAN,Q9Y6N7,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9HCK4,ROBO2_HUMAN,Q9HCK4,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q96MS0,ROBO3_HUMAN,Q96MS0,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8WZ75,ROBO4_HUMAN,Q8WZ75,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q03395,ROM1_HUMAN,Q03395,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P60602,ROMO1_HUMAN,P60602,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q04912,RON_HUMAN,Q04912,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q01973,ROR1_HUMAN,Q01973,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q01974,ROR2_HUMAN,Q01974,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P08922,ROS1_HUMAN,P08922,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9GZS1,RPA49_HUMAN,Q9GZS1,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9BWH6,RPAP1_HUMAN,Q9BWH6,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8IXW5,RPAP2_HUMAN,Q8IXW5,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8WZA2,RPGF4_HUMAN,Q8WZA2,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P04843,RPN1_HUMAN,P04843,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P04844,RPN2_HUMAN,P04844,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8N4K4,RPRML_HUMAN,Q8N4K4,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9NS64,RPRM_HUMAN,Q9NS64,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8N122,RPTOR_HUMAN,Q8N122,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9P2E9,RRBP1_HUMAN,Q9P2E9,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q96FB5,RRNAD_HUMAN,Q96FB5,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q5JTH9,RRP12_HUMAN,Q5JTH9,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8WXG1,RSAD2_HUMAN,Q8WXG1,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q96T23,RSF1_HUMAN,Q96T23,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q6T310,RSLBA_HUMAN,Q6T310,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q2MKA7,RSPO1_HUMAN,Q2MKA7,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q6UXX9,RSPO2_HUMAN,Q6UXX9,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9BXY4,RSPO3_HUMAN,Q9BXY4,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q2I0M5,RSPO4_HUMAN,Q2I0M5,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q96DX4,RSPRY_HUMAN,Q96DX4,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9BUV0,RSRP1_HUMAN,Q9BUV0,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
O60783,RT14_HUMAN,O60783,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P82650,RT22_HUMAN,P82650,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q96EL2,RT24_HUMAN,Q96EL2,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P82673,RT35_HUMAN,P82673,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9BSG5,RTBDN_HUMAN,Q9BSG5,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q92541,RTF1_HUMAN,Q92541,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
A6NKG5,RTL1_HUMAN,A6NKG5,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q16799,RTN1_HUMAN,Q16799,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
O75298,RTN2_HUMAN,O75298,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
O95197,RTN3_HUMAN,O95197,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9BZR6,RTN4R_HUMAN,Q9BZR6,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9NQC3,RTN4_HUMAN,Q9NQC3,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P59025,RTP1_HUMAN,P59025,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q5QGT7,RTP2_HUMAN,Q5QGT7,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9BQQ7,RTP3_HUMAN,Q9BQQ7,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q96DX8,RTP4_HUMAN,Q96DX8,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q14D33,RTP5_HUMAN,Q14D33,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q96GQ5,RUS1_HUMAN,Q96GQ5,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9HBX9,RXFP1_HUMAN,Q9HBX9,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8WXD0,RXFP2_HUMAN,Q8WXD0,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P34925,RYK_HUMAN,P34925,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P21817,RYR1_HUMAN,P21817,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q92736,RYR2_HUMAN,Q92736,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q15413,RYR3_HUMAN,Q15413,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P60903,S10AA_HUMAN,P60903,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q13621,S12A1_HUMAN,Q13621,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P55011,S12A2_HUMAN,P55011,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P55017,S12A3_HUMAN,P55017,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9UP95,S12A4_HUMAN,Q9UP95,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9H2X9,S12A5_HUMAN,Q9H2X9,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9UHW9,S12A6_HUMAN,Q9UHW9,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9Y666,S12A7_HUMAN,Q9Y666,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
A0AV02,S12A8_HUMAN,A0AV02,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9BXP2,S12A9_HUMAN,Q9BXP2,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9BZW2,S13A1_HUMAN,Q9BZW2,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q13183,S13A2_HUMAN,Q13183,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8WWT9,S13A3_HUMAN,Q8WWT9,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9UKG4,S13A4_HUMAN,Q9UKG4,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q86YT5,S13A5_HUMAN,Q86YT5,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P46059,S15A1_HUMAN,P46059,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q16348,S15A2_HUMAN,Q16348,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8IY34,S15A3_HUMAN,Q8IY34,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8N697,S15A4_HUMAN,Q8N697,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
A6NIM6,S15A5_HUMAN,A6NIM6,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9Y2C5,S17A4_HUMAN,Q9Y2C5,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9NRA2,S17A5_HUMAN,Q9NRA2,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9BYT1,S17A9_HUMAN,Q9BYT1,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q6NT16,S18B1_HUMAN,Q6NT16,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P41440,S19A1_HUMAN,P41440,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
O60779,S19A2_HUMAN,O60779,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9BZV2,S19A3_HUMAN,Q9BZV2,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P21453,S1PR1_HUMAN,P21453,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
O95136,S1PR2_HUMAN,O95136,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q99500,S1PR3_HUMAN,Q99500,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
O95977,S1PR4_HUMAN,O95977,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9H228,S1PR5_HUMAN,Q9H228,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8WUM9,S20A1_HUMAN,Q8WUM9,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q08357,S20A2_HUMAN,Q08357,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
O15245,S22A1_HUMAN,O15245,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
O15244,S22A2_HUMAN,O15244,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
O75751,S22A3_HUMAN,O75751,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9H015,S22A4_HUMAN,Q9H015,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
O76082,S22A5_HUMAN,O76082,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q4U2R8,S22A6_HUMAN,Q4U2R8,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9Y694,S22A7_HUMAN,Q9Y694,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8TCC7,S22A8_HUMAN,Q8TCC7,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8IVM8,S22A9_HUMAN,Q8IVM8,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q63ZE4,S22AA_HUMAN,Q63ZE4,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9NSA0,S22AB_HUMAN,Q9NSA0,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q96S37,S22AC_HUMAN,Q96S37,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9Y226,S22AD_HUMAN,Q9Y226,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9Y267,S22AE_HUMAN,Q9Y267,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8IZD6,S22AF_HUMAN,Q8IZD6,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q86VW1,S22AG_HUMAN,Q86VW1,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8WUG5,S22AH_HUMAN,Q8WUG5,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q96BI1,S22AI_HUMAN,Q96BI1,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
A6NK97,S22AK_HUMAN,A6NK97,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
A1A5C7,S22AN_HUMAN,A1A5C7,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8N4F4,S22AO_HUMAN,Q8N4F4,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q6T423,S22AP_HUMAN,Q6T423,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
A6NKX4,S22AV_HUMAN,A6NKX4,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9UHI7,S23A1_HUMAN,Q9UHI7,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9UGH3,S23A2_HUMAN,Q9UGH3,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q6PIS1,S23A3_HUMAN,Q6PIS1,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9BSK2,S2533_HUMAN,Q9BSK2,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q6PIV7,S2534_HUMAN,Q6PIV7,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q3KQZ1,S2535_HUMAN,Q3KQZ1,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9BZJ4,S2539_HUMAN,Q9BZJ4,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8TBP6,S2540_HUMAN,Q8TBP6,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q86VD7,S2542_HUMAN,Q86VD7,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8WUT9,S2543_HUMAN,Q8WUT9,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q96H78,S2544_HUMAN,Q96H78,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8N413,S2545_HUMAN,Q8N413,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q96AG3,S2546_HUMAN,Q96AG3,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q6ZT89,S2548_HUMAN,Q6ZT89,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9H1U9,S2551_HUMAN,Q9H1U9,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q3SY17,S2552_HUMAN,Q3SY17,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8NG04,S2610_HUMAN,Q8NG04,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q86WA9,S2611_HUMAN,Q86WA9,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9H2B4,S26A1_HUMAN,Q9H2B4,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P50443,S26A2_HUMAN,P50443,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P40879,S26A3_HUMAN,P40879,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
O43511,S26A4_HUMAN,O43511,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
P58743,S26A5_HUMAN,P58743,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9BXS9,S26A6_HUMAN,Q9BXS9,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q8TE54,S26A7_HUMAN,Q8TE54,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q96RN1,S26A8_HUMAN,Q96RN1,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q7LBE3,S26A9_HUMAN,Q7LBE3,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q6PCB7,S27A1_HUMAN,Q6PCB7,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
O14975,S27A2_HUMAN,O14975,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q5K4L6,S27A3_HUMAN,Q5K4L6,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q6P1M0,S27A4_HUMAN,Q6P1M0,unclassified,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9Y2P5,S27A5_HUMAN,Q9Y2P5,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
Q9Y2P4,S27A6_HUMAN,Q9Y2P4,non_surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
O00337,S28A1_HUMAN,O00337,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
O43868,S28A2_HUMAN,O43868,surface,active,true,,e22d7643ea01abd0dce415e74faf002186e13ae33190976f1ae61cece045fb76,2026-08-06
